Profit;OrderNumber;OrderDate;Channel;Warehouse Code;Delivery Region Index;Product Description Index;Order Quantity;Unit Price;Line Total;Total Unit Cost;Customer Name Index;Customer Names;Customer Sales Group;Head Office Index;Product Name;Product Sales;City;Country
1700,996;SO - 000145;05.06.2014;Export;GUT930;38;13;9;3865,9;34793,1;2164,904;90;Aimbo Corp;Top Clients;49;Product 13;10153809,8;AMSTERDAM;Netherlands
592,9499999999998;SO - 000189;12.06.2014;Export;GUT930;45;9;9;3953;35577;3360,05;21;Viva Ltd;Top Clients;55;Product 9;10489225,2;Frankfurt am Main;Germany
323,744;SO - 000282;22.06.2014;Export;GUT930;41;5;7;1011,7;7081,9;687,956;38;Neutrogena Ltd;Top Clients;33;Product 5;9609803,3;Sevilla;Spain
2188,8900000000003;SO - 000291;23.06.2014;Export;GUT930;37;12;6;3979,8;23878,8;1790,91;21;Viva Ltd;Top Clients;55;Product 12;10660912,7;Valencia;Spain
342,70500000000004;SO - 000310;27.06.2014;Export;GUT930;34;5;12;1105,5;13266;762,795;165;Buzzshare Company;Top Clients;57;Product 5;9609803,3;Salonika;Greece
55,275000000000006;SO - 000389;05.07.2014;Export;GUT930;37;5;9;167,5;1507,5;112,225;106;Organon Corp;Top Clients;15;Product 5;9609803,3;Valencia;Spain
1505,0879999999997;SO - 000427;10.07.2014;Export;GUT930;33;5;8;3859,2;30873,6;2354,112;2;Jaxbean Group;Top Clients;42;Product 5;9609803,3;ATHINAI (Athens);Greece
156,78000000000003;SO - 000437;12.07.2014;Export;GUT930;41;10;9;261,3;2351,7;104,52;26;Avavee Group;Top Clients;33;Product 10;10736750;Sevilla;Spain
1355,2760000000003;SO - 000473;15.07.2014;Export;GUT930;40;15;5;2606,3;13031,5;1251,024;63;Pfizer Corp;Top Clients;26;Product 15;10747791,6;Kryvy Rig;Ukraine
763,6659999999999;SO - 000549;23.07.2014;Export;GUT930;37;5;8;1862,6;14900,8;1098,934;52;Avamba Company;Top Clients;46;Product 5;9609803,3;Valencia;Spain
1867,424;SO - 000584;27.07.2014;Export;GUT930;39;7;11;5835,7;64192,7;3968,276;109;WOCKHARDT Group;Top Clients;19;Product 7;9503112,49999999;Leeds;UK
437,17499999999995;SO - 000604;30.07.2014;Export;GUT930;36;2;7;971,5;6800,5;534,325;60;BTA Corp;Top Clients;5;Product 2;10711068,9;Kraków;Poland
881,586;SO - 000609;31.07.2014;Export;GUT930;33;7;6;2592,9;15557,4;1711,314;47;Gigabox Group;Top Clients;39;Product 7;9503112,49999999;ATHINAI (Athens);Greece
284,75;SO - 000615;01.08.2014;Export;GUT930;41;3;12;1139;13668;854,25;21;Viva Ltd;Top Clients;55;Product 3;10374661,9;Sevilla;Spain
2439,738;SO - 000622;02.08.2014;Export;GUT930;37;8;11;5808,9;63897,9;3369,162;14;Alembic Ltd;Top Clients;2;Product 8;10172670,3;Valencia;Spain
377,5450000000001;SO - 000650;05.08.2014;Export;GUT930;40;6;5;1078,7;5393,5;701,155;143;Mita Corp;Mid. Clients;2;Product 6;11016019,4;Kryvy Rig;Ukraine
363,006;SO - 000665;06.08.2014;Export;GUT930;38;4;12;864,3;10371,6;501,294;23;Devpoint Group;Top Clients;48;Product 4;10834576,7;AMSTERDAM;Netherlands
856,5280000000002;SO - 000677;07.08.2014;Export;GUT930;44;4;11;5353,3;58886,3;4496,772;128;Cantrell Company;Top Clients;35;Product 4;10834576,7;Genova;Italy
529,0989999999999;SO - 000723;12.08.2014;Export;GUT930;37;4;10;998,3;9983;469,201;77;Valeant Corp;Top Clients;60;Product 4;10834576,7;Valencia;Spain
1783,5400000000002;SO - 000751;15.08.2014;Export;GUT930;33;14;5;3242,8;16214;1459,26;82;Accudial Company;Mid. Clients;2;Product 14;10295467,9;ATHINAI (Athens);Greece
250,84800000000007;SO - 000775;18.08.2014;Export;GUT930;34;9;8;1045,2;8361,6;794,352;133;Mydo Corp;Top Clients;54;Product 9;10489225,2;Salonika;Greece
824,904;SO - 000787;19.08.2014;Export;GUT930;44;5;5;3055,2;15276;2230,296;62;Topiczoom Corp;Top Clients;53;Product 5;9609803,3;Genova;Italy
1543,6799999999998;SO - 000882;30.08.2014;Export;GUT930;43;11;10;3859,2;38592;2315,52;157;Flipstorm Group;Mid. Clients;51;Product 11;10003749,9;KISHINEV;Moldova
619,616;SO - 000910;03.09.2014;Export;GUT930;39;15;9;1822,4;16401,6;1202,784;90;Aimbo Corp;Top Clients;49;Product 15;10747791,6;Leeds;UK
440,7929999999999;SO - 000917;04.09.2014;Export;GUT930;42;11;12;1025,1;12301,2;584,307;44;Fivechat Company;Lower Clients;10;Product 11;10003749,9;Palermo;Italy
143,71500000000003;SO - 000919;04.09.2014;Export;GUT930;33;6;5;261,3;1306,5;117,585;142;Skippad Ltd;Top Clients;27;Product 6;11016019,4;ATHINAI (Athens);Greece
116,513;SO - 000932;06.09.2014;Export;GUT930;38;3;9;247,9;2231,1;131,387;172;BB17 Company;Lower Clients;18;Product 3;10374661,9;AMSTERDAM;Netherlands
410,2410000000001;SO - 000951;08.09.2014;Export;GUT930;34;13;6;1051,9;6311,4;641,659;96;Thoughtmix Ltd;Top Clients;43;Product 13;10153809,8;Salonika;Greece
227,33100000000002;SO - 000970;11.09.2014;Export;GUT930;46;4;10;783,9;7839;556,569;49;Skyvu Group;Top Clients;58;Product 4;10834576,7;Wroclaw (Breslau);Poland
109,74600000000001;SO - 000975;11.09.2014;Export;GUT930;35;1;10;261,3;2613;151,554;32;EMD Group;Mid. Clients;54;Product 1;9446611,40000001;STOCKHOLM;Sweden
1081,782;SO - 0001030;16.09.2014;Export;GUT930;32;5;12;2003,3;24039,6;921,518;30;Shuffledri Group;Top Clients;28;Product 5;9609803,3;Lvov;Ukraine
2405,97;SO - 0001040;18.09.2014;Export;GUT930;44;9;5;5728,5;28642,5;3322,53;17;Liberty Group;Top Clients;61;Product 9;10489225,2;Genova;Italy
1712,788;SO - 0001050;20.09.2014;Export;GUT930;35;15;10;3892,7;38927;2179,912;154;GOOD Ltd;Top Clients;60;Product 15;10747791,6;STOCKHOLM;Sweden
546,6529999999999;SO - 0001052;20.09.2014;Export;GUT930;37;3;5;1333,3;6666,5;786,647;80;Realbuzz Ltd;Top Clients;42;Product 3;10374661,9;Valencia;Spain
333,6600000000001;SO - 0001057;21.09.2014;Export;GUT930;38;6;12;2224,4;26692,8;1890,74;96;Thoughtmix Ltd;Top Clients;43;Product 6;11016019,4;AMSTERDAM;Netherlands
865,975;SO - 0001083;24.09.2014;Export;GUT930;38;5;6;1842,5;11055;976,525;171;Accord Group;Top Clients;18;Product 5;9609803,3;AMSTERDAM;Netherlands
756,7650000000001;SO - 0001090;24.09.2014;Export;GUT930;44;3;10;1681,7;16817;924,935;21;Viva Ltd;Top Clients;55;Product 3;10374661,9;Genova;Italy
1429,11;SO - 0001135;29.09.2014;Export;GUT930;42;5;6;2646,5;15879;1217,39;29;Voolia Ltd;Top Clients;12;Product 5;9609803,3;Palermo;Italy
763,8;SO - 0001169;04.10.2014;Export;GUT930;34;12;10;2546;25460;1782,2;46;Chatterpoi Corp;Top Clients;15;Product 12;10660912,7;Salonika;Greece
2019,3799999999999;SO - 0001185;06.10.2014;Export;GUT930;32;12;7;3671,6;25701,2;1652,22;136;Bath Group;Top Clients;58;Product 12;10660912,7;Lvov;Ukraine
366,624;SO - 0001186;06.10.2014;Export;GUT930;37;15;10;1018,4;10184;651,776;150;Zooxo Ltd;Top Clients;43;Product 15;10747791,6;Valencia;Spain
635,4950000000001;SO - 0001250;16.10.2014;Export;GUT930;42;4;11;1815,7;19972,7;1180,205;57;Camido Company;Top Clients;54;Product 4;10834576,7;Palermo;Italy
230,74799999999993;SO - 0001305;23.10.2014;Export;GUT930;36;9;8;1098,8;8790,4;868,052;134;Quimm Company;Top Clients;45;Product 9;10489225,2;Kraków;Poland
1161,9810000000002;SO - 0001315;25.10.2014;Export;GUT930;33;15;7;2472,3;17306,1;1310,319;8;Amerisourc Corp;Lower Clients;23;Product 15;10747791,6;ATHINAI (Athens);Greece
832,9439999999995;SO - 0001416;05.11.2014;Export;GUT930;39;2;6;5205,9;31235,4;4372,956;161;Aveda Group;Lower Clients;58;Product 2;10711068,9;Leeds;UK
1161,7799999999997;SO - 0001522;17.11.2014;Export;GUT930;36;13;11;3872,6;42598,6;2710,82;111;Buzzbean Group;Top Clients;10;Product 13;10153809,8;Kraków;Poland
202,40699999999993;SO - 0001599;27.11.2014;Export;GUT930;34;5;7;1065,3;7457,1;862,893;101;Feednation Corp;Mid. Clients;29;Product 5;9609803,3;Salonika;Greece
366,89200000000005;SO - 0001619;29.11.2014;Export;GUT930;32;1;5;991,6;4958;624,708;116;Epic Group;Lower Clients;44;Product 1;9446611,40000001;Lvov;Ukraine
351,0129999999999;SO - 0001663;05.12.2014;Export;GUT930;41;10;11;1132,3;12455,3;781,287;77;Valeant Corp;Top Clients;60;Product 10;10736750;Sevilla;Spain
163,48000000000002;SO - 0001697;08.12.2014;Export;GUT930;40;1;12;817,4;9808,8;653,92;22;SAFEWAY Ltd;Top Clients;45;Product 1;9446611,40000001;Kryvy Rig;Ukraine
1005,134;SO - 0001719;11.12.2014;Export;GUT930;42;4;9;3865,9;34793,1;2860,766;65;CARDINAL Group;Mid. Clients;8;Product 4;10834576,7;Palermo;Italy
239,19000000000005;SO - 0001765;16.12.2014;Export;GUT930;31;10;9;1139;10251;899,81;40;Twinte Group;Mid. Clients;59;Product 10;10736750;RIGA;Latvia
173,6640000000001;SO - 0001768;16.12.2014;Export;GUT930;33;12;7;1085,4;7597,8;911,736;162;Oba Company;Top Clients;41;Product 12;10660912,7;ATHINAI (Athens);Greece
251,3839999999999;SO - 0001770;16.12.2014;Export;GUT930;45;15;5;897,8;4489;646,416;118;MEIJER Corp;Top Clients;46;Product 15;10747791,6;Frankfurt am Main;Germany
132,65999999999997;SO - 0001798;20.12.2014;Export;GUT930;33;12;9;241,2;2170,8;108,54;16;Arbor Company;Top Clients;37;Product 12;10660912,7;ATHINAI (Athens);Greece
399,58799999999997;SO - 0001803;21.12.2014;Export;GUT930;43;4;12;951,4;11416,8;551,812;28;Army Group;Top Clients;46;Product 4;10834576,7;KISHINEV;Moldova
1105,5;SO - 0001816;22.12.2014;Export;GUT930;37;12;12;1842,5;22110;737;11;Voonyx Group;Lower Clients;15;Product 12;10660912,7;Valencia;Spain
1565,1200000000003;SO - 0001829;23.12.2014;Export;GUT930;39;5;6;3912,8;23476,8;2347,68;81;General Company;Top Clients;48;Product 5;9609803,3;Leeds;UK
584,3070000000002;SO - 0001985;05.01.2015;Export;GUT930;42;9;9;3075,3;27677,7;2490,993;122;Brightdog Corp;Mid. Clients;33;Product 9;10489225,2;Palermo;Italy
112,761;SO - 0001986;05.01.2015;Export;GUT930;40;1;10;221,1;2211;108,339;53;Kare Corp;Top Clients;50;Product 1;9446611,40000001;Kryvy Rig;Ukraine
466,85599999999994;SO - 0002013;08.01.2015;Export;GUT930;44;3;6;897,8;5386,8;430,944;164;Divanoodle Ltd;Top Clients;26;Product 3;10374661,9;Genova;Italy
139,896;SO - 0002052;11.01.2015;Export;GUT930;32;5;8;241,2;1929,6;101,304;119;Livepath Corp;Mid. Clients;5;Product 5;9609803,3;Lvov;Ukraine
991,332;SO - 0002096;17.01.2015;Export;GUT930;45;11;5;1835,8;9179;844,468;35;Aromaticos Company;Top Clients;34;Product 11;10003749,9;Frankfurt am Main;Germany
591,9449999999999;SO - 0002136;21.01.2015;Export;GUT930;44;2;12;1038,5;12462;446,555;102;Linkbuzz Ltd;Mid. Clients;64;Product 2;10711068,9;Genova;Italy
645,344;SO - 0002199;29.01.2015;Export;GUT930;43;11;10;1152,4;11524;507,056;125;Zooveo Company;Top Clients;22;Product 11;10003749,9;KISHINEV;Moldova
106,128;SO - 0002215;30.01.2015;Export;GUT930;32;4;6;221,1;1326,6;114,972;34;Z.H.T. Group;Top Clients;29;Product 4;10834576,7;Lvov;Ukraine
1184,6939999999995;SO - 0002219;31.01.2015;Export;GUT930;39;10;5;5641,4;28207;4456,706;128;Cantrell Company;Top Clients;35;Product 10;10736750;Leeds;UK
2069,496;SO - 0002228;01.02.2015;Export;GUT930;35;15;6;3832,4;22994,4;1762,904;94;Browsetype Corp;Top Clients;63;Product 15;10747791,6;STOCKHOLM;Sweden
347,12700000000007;SO - 0002255;05.02.2015;Export;GUT930;43;8;8;1051,9;8415,2;704,773;163;Zava Group;Top Clients;25;Product 8;10172670,3;KISHINEV;Moldova
225,12;SO - 0002276;07.02.2015;Export;GUT930;40;9;12;938;11256;712,88;144;Wordpedia Ltd;Top Clients;12;Product 9;10489225,2;Kryvy Rig;Ukraine
845,3390000000002;SO - 0002359;17.02.2015;Export;GUT930;36;6;5;2726,9;13634,5;1881,561;46;Chatterpoi Corp;Top Clients;15;Product 6;11016019,4;Kraków;Poland
179,55999999999995;SO - 0002376;19.02.2015;Export;GUT930;41;5;5;897,8;4489;718,24;11;Voonyx Group;Lower Clients;15;Product 5;9609803,3;Sevilla;Spain
1018,6680000000001;SO - 0002394;21.02.2015;Export;GUT930;41;6;10;2425,4;24254;1406,732;104;Mydeo Ltd;Top Clients;33;Product 6;11016019,4;Sevilla;Spain
135,072;SO - 0002447;28.02.2015;Export;GUT930;45;7;8;241,2;1929,6;106,128;130;Jayo Company;Top Clients;53;Product 7;9503112,49999999;Frankfurt am Main;Germany
375,20000000000005;SO - 0002453;28.02.2015;Export;GUT930;33;4;5;1072;5360;696,8;38;Neutrogena Ltd;Top Clients;33;Product 4;10834576,7;ATHINAI (Athens);Greece
346,12200000000007;SO - 0002548;15.03.2015;Export;GUT930;40;7;11;1922,9;21151,9;1576,778;10;Unit Ltd;Lower Clients;32;Product 7;9503112,49999999;Kryvy Rig;Ukraine
377,34400000000005;SO - 0002550;15.03.2015;Export;GUT930;32;9;10;1715,2;17152;1337,856;168;Podcat Corp;Top Clients;35;Product 9;10489225,2;Lvov;Ukraine
212,59100000000012;SO - 0002575;18.03.2015;Export;GUT930;39;1;6;1118,9;6713,4;906,309;120;Chatterbri Ltd;Mid. Clients;50;Product 1;9446611,40000001;Leeds;UK
626,651;SO - 0002608;23.03.2015;Export;GUT930;42;6;11;1333,3;14666,3;706,649;86;Voolith Ltd;Mid. Clients;66;Product 6;11016019,4;Palermo;Italy
284,75;SO - 0002612;24.03.2015;Export;GUT930;32;15;7;1139;7973;854,25;144;Wordpedia Ltd;Top Clients;12;Product 15;10747791,6;Lvov;Ukraine
249,24;SO - 0002678;02.04.2015;Export;GUT930;33;9;8;830,8;6646,4;581,56;72;Wordware Company;Mid. Clients;15;Product 9;10489225,2;ATHINAI (Athens);Greece
1699,79;SO - 0002696;04.04.2015;Export;GUT930;42;12;8;3953;31624;2253,21;158;Linklinks Ltd;Mid. Clients;15;Product 12;10660912,7;Palermo;Italy
48,24000000000001;SO - 0002711;05.04.2015;Export;GUT930;43;7;9;268;2412;219,76;113;Talane Group;Top Clients;64;Product 7;9503112,49999999;KISHINEV;Moldova
276,241;SO - 0002810;17.04.2015;Export;GUT930;34;15;5;891,1;4455,5;614,859;169;Fivebridge Ltd;Mid. Clients;22;Product 15;10747791,6;Salonika;Greece
300,2940000000001;SO - 0002820;18.04.2015;Export;GUT930;43;1;11;1112,2;12234,2;811,906;85;Lazzy Group;Top Clients;19;Product 1;9446611,40000001;KISHINEV;Moldova
2169,5939999999996;SO - 0002855;22.04.2015;Export;GUT930;39;12;11;5165,7;56822,7;2996,106;73;Deseret Group;Top Clients;31;Product 12;10660912,7;Leeds;UK
607,288;SO - 0002886;26.04.2015;Export;GUT930;39;9;6;2760,4;16562,4;2153,112;7;Skidoo Company;Top Clients;41;Product 9;10489225,2;Leeds;UK
623,3009999999999;SO - 0002944;01.05.2015;Export;GUT930;44;3;6;2968,1;17808,6;2344,799;109;WOCKHARDT Group;Top Clients;19;Product 3;10374661,9;Genova;Italy
452,25;SO - 0002956;03.05.2015;Export;GUT930;44;5;7;3015;21105;2562,75;94;Browsetype Corp;Top Clients;63;Product 5;9609803,3;Genova;Italy
1249,885;SO - 0002959;03.05.2015;Export;GUT930;46;2;9;3048,5;27436,5;1798,615;77;Valeant Corp;Top Clients;60;Product 2;10711068,9;Wroclaw (Breslau);Poland
579,4159999999999;SO - 0002960;03.05.2015;Export;GUT930;32;15;5;1232,8;6164;653,384;96;Thoughtmix Ltd;Top Clients;43;Product 15;10747791,6;Lvov;Ukraine
99,428;SO - 0002986;05.05.2015;Export;GUT930;46;11;6;187,6;1125,6;88,172;97;Twimbo Company;Mid. Clients;23;Product 11;10003749,9;Wroclaw (Breslau);Poland
607,221;SO - 0003034;11.05.2015;Export;GUT930;35;9;9;3195,9;28763,1;2588,679;125;Zooveo Company;Top Clients;22;Product 9;10489225,2;STOCKHOLM;Sweden
393,9599999999999;SO - 0003039;11.05.2015;Export;GUT930;33;11;5;1125,6;5628;731,64;132;CLINIQUE Ltd;Mid. Clients;65;Product 11;10003749,9;ATHINAI (Athens);Greece
329,64;SO - 0003112;21.05.2015;Export;GUT930;37;13;9;1098,8;9889,2;769,16;135;Kaymbo Company;Mid. Clients;60;Product 13;10153809,8;Valencia;Spain
838,5719999999997;SO - 0003137;23.05.2015;Export;GUT930;40;14;10;3993,2;39932;3154,628;120;Chatterbri Ltd;Mid. Clients;50;Product 14;10295467,9;Kryvy Rig;Ukraine
973,845;SO - 0003179;28.05.2015;Export;GUT930;32;8;11;1708,5;18793,5;734,655;63;Pfizer Corp;Top Clients;26;Product 8;10172670,3;Lvov;Ukraine
220,22899999999993;SO - 0003186;28.05.2015;Export;GUT930;45;2;9;1159,1;10431,9;938,871;83;sanofi-ave Group;Lower Clients;29;Product 2;10711068,9;Frankfurt am Main;Germany
793,7490000000003;SO - 0003247;04.06.2015;Export;GUT930;32;15;10;2405,3;24053;1611,551;53;Kare Corp;Top Clients;50;Product 15;10747791,6;Lvov;Ukraine
816,06;SO - 0003253;04.06.2015;Export;GUT930;46;13;9;3886;34974;3069,94;5;Blogtags Ltd;Top Clients;8;Product 13;10153809,8;Wroclaw (Breslau);Poland
392,08399999999995;SO - 0003261;04.06.2015;Export;GUT930;33;2;9;1031,8;9286,2;639,716;57;Camido Company;Top Clients;54;Product 2;10711068,9;ATHINAI (Athens);Greece
497,5419999999999;SO - 0003290;08.06.2015;Export;GUT930;39;7;9;1058,6;9527,4;561,058;26;Avavee Group;Top Clients;33;Product 7;9503112,49999999;Leeds;UK
919,1729999999998;SO - 0003333;13.06.2015;Export;GUT930;36;10;7;5406,9;37848,3;4487,727;106;Organon Corp;Top Clients;15;Product 10;10736750;Kraków;Poland
3157,308;SO - 0003336;14.06.2015;Export;GUT930;45;9;9;6190,8;55717,2;3033,492;136;Bath Group;Top Clients;58;Product 9;10489225,2;Frankfurt am Main;Germany
199,65999999999997;SO - 0003417;25.06.2015;Export;GUT930;46;2;9;998,3;8984,7;798,64;88;Twitterbri Ltd;Top Clients;46;Product 2;10711068,9;Wroclaw (Breslau);Poland
183,312;SO - 0003439;28.06.2015;Export;GUT930;37;2;10;1018,4;10184;835,088;111;Buzzbean Group;Top Clients;10;Product 2;10711068,9;Valencia;Spain
96,68100000000001;SO - 0003452;29.06.2015;Export;GUT930;42;1;7;261,3;1829,1;164,619;141;Skinder Group;Mid. Clients;46;Product 1;9446611,40000001;Palermo;Italy
727,352;SO - 0003497;04.07.2015;Export;GUT930;41;15;11;1232,8;13560,8;505,448;94;Browsetype Corp;Top Clients;63;Product 15;10747791,6;Sevilla;Spain
257,95000000000005;SO - 0003499;05.07.2015;Export;GUT930;38;12;5;1172,5;5862,5;914,55;10;Unit Ltd;Lower Clients;32;Product 12;10660912,7;AMSTERDAM;Netherlands
169,8449999999999;SO - 0003505;06.07.2015;Export;GUT930;32;9;7;1132,3;7926,1;962,455;60;BTA Corp;Top Clients;5;Product 9;10489225,2;Lvov;Ukraine
237,31400000000008;SO - 0003521;08.07.2015;Export;GUT930;33;3;5;1078,7;5393,5;841,386;49;Skyvu Group;Top Clients;58;Product 3;10374661,9;ATHINAI (Athens);Greece
179,02400000000011;SO - 0003534;09.07.2015;Export;GUT930;36;15;11;1118,9;12307,9;939,876;144;Wordpedia Ltd;Top Clients;12;Product 15;10747791,6;Kraków;Poland
550,1370000000001;SO - 0003540;10.07.2015;Export;GUT930;38;7;5;1078,7;5393,5;528,563;25;Zoonoodle Ltd;Top Clients;23;Product 7;9503112,49999999;AMSTERDAM;Netherlands
826,9140000000002;SO - 0003541;10.07.2015;Export;GUT930;43;14;6;2505,8;15034,8;1678,886;112;Skiptube Ltd;Mid. Clients;35;Product 14;10295467,9;KISHINEV;Moldova
134,40200000000004;SO - 0003638;22.07.2015;Export;GUT930;34;14;5;790,6;3953;656,198;70;Cogidoo Company;Top Clients;36;Product 14;10295467,9;Salonika;Greece
1232,5319999999997;SO - 0003676;27.07.2015;Export;GUT930;35;15;5;3423,7;17118,5;2191,168;21;Viva Ltd;Top Clients;55;Product 15;10747791,6;STOCKHOLM;Sweden
307,664;SO - 0003694;29.07.2015;Export;GUT930;43;11;8;1098,8;8790,4;791,136;16;Arbor Company;Top Clients;37;Product 11;10003749,9;KISHINEV;Moldova
536;SO - 0003707;31.07.2015;Export;GUT930;35;12;8;1072;8576;536;112;Skiptube Ltd;Mid. Clients;35;Product 12;10660912,7;STOCKHOLM;Sweden
2312,505;SO - 0003709;01.08.2015;Export;GUT930;42;10;9;3919,5;35275,5;1606,995;101;Feednation Corp;Mid. Clients;29;Product 10;10736750;Palermo;Italy
680,05;SO - 0003720;01.08.2015;Export;GUT930;39;14;7;2345;16415;1664,95;4;Eire Corp;Top Clients;64;Product 14;10295467,9;Leeds;UK
660,3519999999999;SO - 0003738;03.08.2015;Export;GUT930;38;13;8;3001,6;24012,8;2341,248;17;Liberty Group;Top Clients;61;Product 13;10153809,8;AMSTERDAM;Netherlands
346,256;SO - 0003768;06.08.2015;Export;GUT930;37;7;12;1018,4;12220,8;672,144;102;Linkbuzz Ltd;Mid. Clients;64;Product 7;9503112,49999999;Valencia;Spain
3039,12;SO - 0003777;07.08.2015;Export;GUT930;46;4;9;6331,5;56983,5;3292,38;100;Aibox Company;Top Clients;6;Product 4;10834576,7;Wroclaw (Breslau);Poland
2748,876;SO - 0003778;07.08.2015;Export;GUT930;34;12;11;5286,3;58149,3;2537,424;74;Dazzlesphe Corp;Top Clients;50;Product 12;10660912,7;Salonika;Greece
229,3409999999999;SO - 0003801;10.08.2015;Export;GUT930;37;13;7;1092,1;7644,7;862,759;163;Zava Group;Top Clients;25;Product 13;10153809,8;Valencia;Spain
419,6879999999999;SO - 0003842;15.08.2015;Export;GUT930;35;5;11;2331,6;25647,6;1911,912;170;SEINDNI Corp;Mid. Clients;58;Product 5;9609803,3;STOCKHOLM;Sweden
206,2260000000001;SO - 0003900;22.08.2015;Export;GUT930;42;10;6;1085,4;6512,4;879,174;24;Mylan Corp;Top Clients;66;Product 10;10736750;Palermo;Italy
1110,592;SO - 0003923;25.08.2015;Export;GUT930;37;14;5;1983,2;9916;872,608;91;Zoonder Group;Top Clients;19;Product 14;10295467,9;Valencia;Spain
520,858;SO - 0003945;28.08.2015;Export;GUT930;46;7;9;1132,3;10190,7;611,442;19;Roberts Company;Mid. Clients;27;Product 7;9503112,49999999;Wroclaw (Breslau);Poland
447,56000000000006;SO - 0003947;28.08.2015;Export;GUT930;34;5;5;1118,9;5594,5;671,34;53;Kare Corp;Top Clients;50;Product 5;9609803,3;Salonika;Greece
297,279;SO - 0004030;09.09.2015;Export;GUT930;45;6;11;1748,7;19235,7;1451,421;7;Skidoo Company;Top Clients;41;Product 6;11016019,4;Frankfurt am Main;Germany
285,9559999999999;SO - 0004130;21.09.2015;Export;GUT930;42;1;11;1299,8;14297,8;1013,844;94;Browsetype Corp;Top Clients;63;Product 1;9446611,40000001;Palermo;Italy
232,15499999999997;SO - 0004132;22.09.2015;Export;GUT930;36;8;6;1105,5;6633;873,345;35;Aromaticos Company;Top Clients;34;Product 8;10172670,3;Kraków;Poland
1266,5679999999998;SO - 0004146;23.09.2015;Export;GUT930;37;14;11;3725,2;40977,2;2458,632;122;Brightdog Corp;Mid. Clients;33;Product 14;10295467,9;Valencia;Spain
1045,6019999999999;SO - 0004150;24.09.2015;Export;GUT930;37;11;11;3872,6;42598,6;2826,998;62;Topiczoom Corp;Top Clients;53;Product 11;10003749,9;Valencia;Spain
641,056;SO - 0004170;26.09.2015;Export;GUT930;32;15;11;4006,6;44072,6;3365,544;16;Arbor Company;Top Clients;37;Product 15;10747791,6;Lvov;Ukraine
1264,7590000000002;SO - 0004193;29.09.2015;Export;GUT930;46;5;6;2941,3;17647,8;1676,541;14;Alembic Ltd;Top Clients;2;Product 5;9609803,3;Wroclaw (Breslau);Poland
586,9200000000001;SO - 0004211;01.10.2015;Export;GUT930;41;11;11;978,2;10760,2;391,28;146;Vimbo Company;Top Clients;34;Product 11;10003749,9;Sevilla;Spain
463,5730000000001;SO - 0004218;01.10.2015;Export;GUT930;36;5;10;1252,9;12529;789,327;6;Family Corp;Mid. Clients;61;Product 5;9609803,3;Kraków;Poland
397,98;SO - 0004270;08.10.2015;Export;GUT930;44;2;5;1105,5;5527,5;707,52;5;Blogtags Ltd;Top Clients;8;Product 2;10711068,9;Genova;Italy
1374,8400000000001;SO - 0004333;17.10.2015;Export;GUT930;43;14;10;3819;38190;2444,16;18;Omba Group;Top Clients;36;Product 14;10295467,9;KISHINEV;Moldova
632,48;SO - 0004347;19.10.2015;Export;GUT930;33;2;7;1072;7504;439,52;163;Zava Group;Top Clients;25;Product 2;10711068,9;ATHINAI (Athens);Greece
1719,5550000000003;SO - 0004390;24.10.2015;Export;GUT930;39;13;6;5929,5;35577;4209,945;36;Trunyx Ltd;Top Clients;16;Product 13;10153809,8;Leeds;UK
2839,527;SO - 0004393;25.10.2015;Export;GUT930;45;2;6;5567,7;33406,2;2728,173;39;Kazu Corp;Top Clients;45;Product 2;10711068,9;Frankfurt am Main;Germany
112,56;SO - 0004515;09.11.2015;Export;GUT930;38;2;11;201;2211;88,44;3;Ascend Ltd;Lower Clients;28;Product 2;10711068,9;AMSTERDAM;Netherlands
1717,076;SO - 0004567;16.11.2015;Export;GUT930;34;6;11;3993,2;43925,2;2276,124;104;Mydeo Ltd;Top Clients;33;Product 6;11016019,4;Salonika;Greece
397,98;SO - 0004576;17.11.2015;Export;GUT930;33;13;7;904,5;6331,5;506,52;82;Accudial Company;Mid. Clients;2;Product 13;10153809,8;ATHINAI (Athens);Greece
422,1;SO - 0004578;17.11.2015;Export;GUT930;32;9;7;938;6566;515,9;70;Cogidoo Company;Top Clients;36;Product 9;10489225,2;Lvov;Ukraine
400,6600000000001;SO - 0004583;17.11.2015;Export;GUT930;41;3;6;1742;10452;1341,34;50;Wordtune Company;Top Clients;32;Product 3;10374661,9;Sevilla;Spain
2304,398;SO - 0004613;20.11.2015;Export;GUT930;42;12;10;3973,1;39731;1668,702;119;Livepath Corp;Mid. Clients;5;Product 12;10660912,7;Palermo;Italy
819,812;SO - 0004657;25.11.2015;Export;GUT930;43;6;7;1782,2;12475,4;962,388;40;Twinte Group;Mid. Clients;59;Product 6;11016019,4;KISHINEV;Moldova
407,15900000000005;SO - 0004764;07.12.2015;Export;GUT930;42;10;12;690,1;8281,2;282,941;127;Topco Company;Top Clients;4;Product 10;10736750;Palermo;Italy
307,664;SO - 0004846;18.12.2015;Export;GUT930;44;3;7;1098,8;7691,6;791,136;31;Golden Corp;Top Clients;36;Product 3;10374661,9;Genova;Italy
883,462;SO - 0004863;20.12.2015;Export;GUT930;32;6;12;2324,9;27898,8;1441,438;75;Cogilith Group;Mid. Clients;50;Product 6;11016019,4;Lvov;Ukraine
